round_epochs,loss,f1_score,confusion_matrix_metric,val_loss,val_f1_score,val_confusion_matrix_metric,batch_size,dropout,lr,optimizer,units
  0.62637365 0.7878788  0.         0.8666667  0.82377046 0.66773164
  0.8648649  0.7242647  0.9915352 ]
 [0.7522936  0.7887324  0.30508474 0.61403507 0.53333336 0.6972477
  0.44594595 0.87677723 0.4        0.47368422 0.7794118  0.6865672
  0.8028169  0.5416667  0.         0.86328125 0.87772924 0.8495935
  0.68085104 0.8678414  0.9903444 ]
 [0.7772512  0.7133758  0.39999998 0.5932203  0.59701496 0.7037037
  0.559322   0.8525345  0.44444448 0.5454545  0.8060836  0.7076923
  0.70370364 0.64197534 0.         0.8649707  0.8498943  0.74776393
  0.7619048  0.78957915 0.99093944]],64,0.1,0.01,RMSprop,100
54,0.027427205180522995,0.9914284,[[0.9055877  0.8727524  0.94871795 0.9283582  0.9122257  0.927686
  0.91721857 0.89312977 0.8625     0.97068405 0.9915398  0.92058825
  0.8880918  0.95348835 1.         0.9129481  0.9541833  0.8555743
  0.96629214 0.94       0.9958195 ]
 [0.9126214  0.85733694 0.88095236 0.88857144 0.89400923 0.87866926
  0.8028985  0.8922784  0.66346157 0.8816568  0.9799331  0.90988374
  0.83989143 0.86315787 0.25       0.9285714  0.9560878  0.82761437
  0.9052632  0.9325397  0.99729824]
 [0.90909094 0.864976   0.91358024 0.90802926 0.9030256  0.90251255
  0.85625964 0.89270383 0.74999994 0.924031   0.9857023  0.9152047
  0.86331934 0.9060773  0.4        0.92069346 0.9551346  0.8413621
  0.9347826  0.936255   0.99655825]],0.08310164017881945,0.97724557,[[0.7304348  0.5833333  0.625      0.7173913  0.6269841  0.71428573
  0.6041667  0.7743363  0.5        0.64285713 0.91056913 0.64912283
  0.6805556  0.86206895 0.         0.83908045 0.8693694  0.65900385
  0.875      0.8162393  0.98952615]
 [0.7706422  0.69014084 0.33898306 0.57894737 0.52666664 0.7798165
  0.3918919  0.8293839  0.45       0.47368422 0.8235294  0.5522388
  0.69014084 0.5208333  0.         0.85546875 0.8427948  0.699187
  0.59574467 0.8414097  0.99164146]
 [0.75000006 0.632258   0.43956044 0.6407767  0.57246375 0.745614
  0.47540984 0.80091536 0.4736842  0.5454545  0.8648649  0.5967742
  0.6853147  0.64935064 0.         0.8471954  0.85587585 0.678501
  0.7088608  0.82863337 0.9905827 ]],64,0.1,0.001,Nadam,100
45,0.03543229651785342,0.9887129,[[0.8856016  0.84393066 0.9201878  0.9041916  0.8691438  0.89894736
  0.87542087 0.86298764 0.8648649  0.916388   0.9831933  0.9096386
  0.8204748  0.939759   0.         0.9043414  0.9383085  0.83216166
  0.9488636  0.92185956 0.9942394 ]
 [0.87184465 0.79347825 0.7777778  0.86285716 0.8264209  0.8356164
  0.7536232  0.86463296 0.61538464 0.8106509  0.9782609  0.877907
  0.7503392  0.8210526  0.         0.91443455 0.94111776 0.7736928
  0.8789474  0.92460316 0.99667436]
 [0.87866926 0.8179271  0.8430108  0.8830409  0.8472441  0.8661257
  0.8099688  0.86380947 0.71910113 0.8602826  0.9807209  0.89349115
  0.7838413  0.8764045  0.         0.90936    0.93971103 0.8018627
  0.9125683  0.92322934 0.9954554 ]],0.08131691157736635,0.975667,[[0.74380165 0.64935064 0.76666665 0.5538462  0.5493827  0.7118644
  0.5322581  0.76724136 0.45454547 0.6119403  0.8372093  0.67741936
  0.6785714  0.7878788  0.         0.8074074  0.8464912  0.60677963
  0.8378378  0.8033473  0.9904533 ]
 [0.82568806 0.70422536 0.3898305  0.6315789  0.5933333  0.7706422
  0.44594595 0.8436019  0.25       0.5394737  0.7941176  0.6268657
  0.6690141  0.5416667  0.         0.8515625  0.8427948  0.7276423
  0.65957445 0.845815   0.9892876 ]
 [0.7826087  0.6756757  0.5168539  0.59016395 0.57051283 0.7400881
  0.48529416 0.80361176 0.32258064 0.5734266  0.81509435 0.6511628
  0.67375886 0.64197534 0.         0.8288973  0.84463894 0.6617375
  0.7380952  0.82403433 0.98987013]],64,0.1,0.001,Adam,100
34,0.027542759324902685,0.9914644,[[0.9202335  0.8716876  0.9478261  0.94043887 0.92050874 0.8810916
  0.91973245 0.89292544 0.8681319  0.95962733 0.99491525 0.95412844
  0.8842258  0.96629214 1.         0.90709585 0.95014954 0.85603446
  0.97727275 0.92807883 0.9958765 ]
 [0.9184466  0.8491848  0.86507934 0.85714287 0.8894009  0.88454014
  0.79710144 0.8903718  0.75961536 0.9142012  0.98160535 0.90697676
  0.82903665 0.9052632  0.5        0.92261904 0.9510978  0.8112745
  0.9052632  0.9345238  0.9974323 ]
 [0.91933924 0.8602891  0.9045643  0.896861   0.9046875  0.88281256
  0.85403734 0.8916468  0.81025636 0.93636364 0.9882155  0.9299553
  0.85574234 0.9347826  0.6666667  0.91479164 0.95062345 0.83305365
  0.93989074 0.93129015 0.9966538 ]],0.08693226804444186,0.97602165,[[0.78846157 0.72727275 0.55172414 0.64       0.6666667  0.74509805
  0.51724136 0.7844037  0.625      0.58064514 0.864      0.7222222
  0.78899086 0.7941176  0.         0.8185185  0.8427948  0.6354167
  0.8484849  0.81702125 0.98794115]
 [0.7522936  0.6760563  0.27118644 0.5614035  0.46666667 0.6972477
  0.4054054  0.81042653 0.25       0.47368422 0.7941176  0.58208954
  0.6056338  0.5625     0.         0.86328125 0.8427948  0.74390244
  0.59574467 0.845815   0.99176157]
 [0.76995313 0.7007299  0.36363637 0.5981308  0.54901963 0.7203792
  0.45454547 0.79720277 0.35714287 0.5217391  0.82758623 0.6446281
  0.6852589  0.65853655 0.         0.8403042  0.8427947  0.6853932
  0.7        0.83116883 0.98984766]],64,0.1,0.001,RMSprop,100
